ImgID,Quality,human_lat,human_lon,model_lat,model_lon,source_folder
id_03943d26,0.0,,,0.3682443033,34.4720839046,east_african_field_centers_planet_label_03943d26
id_039833e4,0.0,,,-0.6481972286,34.6397649024,east_african_field_centers_planet_label_039833e4
id_039d3543,0.0,,,0.5817768904,34.5584200605,east_african_field_centers_planet_label_039d3543
id_03aabdfb,0.0,,,0.4394503004,34.9559584543,east_african_field_centers_planet_label_03aabdfb
id_03aaffa3,,,,-1.9606471892,30.3357461776,east_african_field_centers_planet_label_03aaffa3
id_03afb83d,0.0,,,0.1615935753,34.6147059006,east_african_field_centers_planet_label_03afb83d
id_03b0f48b,0.0,,,-0.5300739412,34.7932568833,east_african_field_centers_planet_label_03b0f48b
id_03b233f4,0.0,,,0.3254420135,34.2428213968,east_african_field_centers_planet_label_03b233f4
id_03b3276f,0.0,,,0.3852013116,34.9308571193,east_african_field_centers_planet_label_03b3276f
id_03b32c3f,0.0,,,0.3726859783,34.9255563551,east_african_field_centers_planet_label_03b32c3f
id_03b6fa0c,0.0,,,0.8006209931,34.4429116871,east_african_field_centers_planet_label_03b6fa0c
id_03b8056f,0.0,,,0.5441706313,34.4221266523,east_african_field_centers_planet_label_03b8056f
id_03baf460,0.0,,,0.7192086694,34.5200814943,east_african_field_centers_planet_label_03baf460
id_03be0c00,0.0,,,0.1029912684,34.3754532811,east_african_field_centers_planet_label_03be0c00
id_03ca8546,,,,-8.8701692737,34.5645280911,east_african_field_centers_planet_label_03ca8546
id_03cc56f2,0.0,,,-0.7464044553,34.5062589015,east_african_field_centers_planet_label_03cc56f2
id_03dd4bb2,0.0,,,0.7323972829,34.727461564,east_african_field_centers_planet_label_03dd4bb2
id_03e08807,0.0,,,0.4848144543,34.1579222901,east_african_field_centers_planet_label_03e08807
id_03e1f2ad,0.0,,,0.2181231013,34.4328569674,east_african_field_centers_planet_label_03e1f2ad
id_03e52396,0.0,,,-0.5216349272,34.5908214453,east_african_field_centers_planet_label_03e52396
id_03e826f4,0.0,,,-0.6127138878,34.6912692793,east_african_field_centers_planet_label_03e826f4
id_03f2527c,0.0,,,0.1706135203,34.6130982706,east_african_field_centers_planet_label_03f2527c
id_03f26f6d,,,,-1.6918892141,30.4257641316,east_african_field_centers_planet_label_03f26f6d
id_03f2ab12,0.0,,,0.84344823,34.9049571897,east_african_field_centers_planet_label_03f2ab12
id_03f568be,1.0,0.0,0.0,0.362707973,34.4627539263,east_african_field_centers_planet_label_03f568be
id_03f58f0d,0.0,,,0.1980052466,34.4902233212,east_african_field_centers_planet_label_03f58f0d
id_03f6e90d,,,,-1.6985622972,30.3261692726,east_african_field_centers_planet_label_03f6e90d
id_03fb51c3,0.0,,,0.6749603245,34.7890085249,east_african_field_centers_planet_label_03fb51c3
id_03fbeb42,0.0,,,-0.4487774554,34.8486502475,east_african_field_centers_planet_label_03fbeb42
id_040077a6,0.0,,,0.3722680501,34.645170668,east_african_field_centers_planet_label_040077a6
id_04050510,2.0,-0.3529437512,34.9561511538,-0.3531839803,34.9561136108,east_african_field_centers_planet_label_04050510
id_0408e3ad,0.0,,,0.2061707571,34.4845489957,east_african_field_centers_planet_label_0408e3ad
id_0410056c,0.0,,,0.8008259564,34.9737761572,east_african_field_centers_planet_label_0410056c
id_041487d5,0.0,,,-0.8609096253,34.6457907407,east_african_field_centers_planet_label_041487d5
id_041c3aa7,0.0,,,0.3242619423,34.332983998,east_african_field_centers_planet_label_041c3aa7
id_041df560,,,,-7.7523052591,35.7177880695,east_african_field_centers_planet_label_041df560
id_04262410,0.0,,,0.1217603914,34.3779867444,east_african_field_centers_planet_label_04262410
id_0429f86b,0.0,,,-0.8540891931,34.8373783834,east_african_field_centers_planet_label_0429f86b
id_042ffe18,0.0,,,0.2752225038,34.5488009297,east_african_field_centers_planet_label_042ffe18
id_0431433a,,,,-1.801285695,29.3691496951,east_african_field_centers_planet_label_0431433a
id_04326487,0.0,,,0.3654665199,34.9363545167,east_african_field_centers_planet_label_04326487
id_04341687,0.0,,,-0.3366327041,34.9973301612,east_african_field_centers_planet_label_04341687
id_0434d4e8,2.0,0.6129079707,34.8462792561,0.6128957042,34.8465349301,east_african_field_centers_planet_label_0434d4e8
id_043523d8,0.0,,,1.030532139,35.0189286459,east_african_field_centers_planet_label_043523d8
id_0436ff00,,,,-1.8872946585,29.3520162221,east_african_field_centers_planet_label_0436ff00
id_04381770,,,,-7.8263034571,35.7371096,east_african_field_centers_planet_label_04381770
id_043b362b,0.0,,,-0.4516103015,35.0353519418,east_african_field_centers_planet_label_043b362b
id_043c86c9,0.0,,,0.3297890931,34.4910989218,east_african_field_centers_planet_label_043c86c9
id_043f02a6,0.0,,,-0.996619933,34.4643681548,east_african_field_centers_planet_label_043f02a6
id_043f88da,,,,-2.3635695714,29.013458892,east_african_field_centers_planet_label_043f88da
id_0442c1df,0.0,,,0.1144124759,34.5100674224,east_african_field_centers_planet_label_0442c1df
id_0443464b,0.0,,,-0.5400745967,37.0780988908,east_african_field_centers_planet_label_0443464b
id_0444bc74,,,,-2.083397437,29.5763151099,east_african_field_centers_planet_label_0444bc74
id_04451331,0.0,,,-0.5559956002,34.6873830376,east_african_field_centers_planet_label_04451331
id_04476d9b,,,,-1.6015552846,30.3787402409,east_african_field_centers_planet_label_04476d9b
id_044a57cc,0.0,,,0.7349972004,34.6679902088,east_african_field_centers_planet_label_044a57cc
id_044e361f,0.0,,,0.7460416222,34.735095106,east_african_field_centers_planet_label_044e361f
id_045280ab,1.0,0.0373681757,34.6097653147,0.0369747657,34.6097142117,east_african_field_centers_planet_label_045280ab
id_045492dd,0.0,,,-0.3422716127,34.9479356403,east_african_field_centers_planet_label_045492dd
id_04587cf1,0.0,,,0.6756129125,34.457566177,east_african_field_centers_planet_label_04587cf1
id_04588256,0.0,,,-0.8616555206,34.7299543308,east_african_field_centers_planet_label_04588256
id_045c8839,0.0,,,-0.689695353,35.0699409081,east_african_field_centers_planet_label_045c8839
id_045e0f99,0.0,,,0.6455008368,34.5863365745,east_african_field_centers_planet_label_045e0f99
id_045f1479,0.0,,,0.1695414211,34.6060404133,east_african_field_centers_planet_label_045f1479
id_04637041,3.0,0.0,0.0,0.3050770069,34.161255443,east_african_field_centers_planet_label_04637041
id_0467fc20,0.0,,,0.7088483541,35.1154684922,east_african_field_centers_planet_label_0467fc20
id_046b9e25,0.0,,,0.093908703,34.1854356785,east_african_field_centers_planet_label_046b9e25
id_0479d0fd,0.0,,,-0.8866261562,34.700145576,east_african_field_centers_planet_label_0479d0fd
id_047a0d25,0.0,,,0.0077348774,35.3568960212,east_african_field_centers_planet_label_047a0d25
id_047bfa5a,3.0,0.6882803619,34.4168690056,0.6881634579,34.4166157562,east_african_field_centers_planet_label_047bfa5a
id_047d706d,0.0,,,-0.7393322211,34.7680242621,east_african_field_centers_planet_label_047d706d
id_048015bc,0.0,,,0.1835395732,34.8266118078,east_african_field_centers_planet_label_048015bc
id_04855099,0.0,,,0.7040959142,35.0737425889,east_african_field_centers_planet_label_04855099
id_04875dd2,0.0,,,0.7805343345,34.749685408,east_african_field_centers_planet_label_04875dd2
id_04943af9,3.0,0.011493159,34.4268454662,0.01167947,34.4270217431,east_african_field_centers_planet_label_04943af9
id_0496b834,0.0,,,-1.0077424115,34.5167033338,east_african_field_centers_planet_label_0496b834
id_049c1ab5,,,,-2.4613078703,29.8232243897,east_african_field_centers_planet_label_049c1ab5
id_04a65f20,0.0,,,0.5817814619,34.5583341723,east_african_field_centers_planet_label_04a65f20
id_04a8a6c8,0.0,,,0.8068281992,34.9694152711,east_african_field_centers_planet_label_04a8a6c8
id_04ab2dff,,,,-2.3543141588,29.1658004856,east_african_field_centers_planet_label_04ab2dff
id_04aff06f,0.0,,,0.4173551363,34.1464633518,east_african_field_centers_planet_label_04aff06f
id_04b64e85,1.0,0.0,0.0,0.2601400851,34.1354952664,east_african_field_centers_planet_label_04b64e85
id_04b71061,1.0,0.276094441,34.8256992693,0.2755543095,34.8257747205,east_african_field_centers_planet_label_04b71061
id_04bc7f21,1.0,0.0,0.0,0.3939472141,35.1520742269,east_african_field_centers_planet_label_04bc7f21
id_04be005a,0.0,,,0.0838667804,34.0168921949,east_african_field_centers_planet_label_04be005a
id_04ce9406,0.0,,,0.2764758007,34.4365086489,east_african_field_centers_planet_label_04ce9406
id_04d02d91,,,,-7.7235646935,35.8457377931,east_african_field_centers_planet_label_04d02d91
id_04d9deae,1.0,0.0,0.0,0.1837086291,34.4141080649,east_african_field_centers_planet_label_04d9deae
id_04db1101,0.0,,,0.7319707372,34.9074069884,east_african_field_centers_planet_label_04db1101
id_04db2627,0.0,,,0.6336119561,34.73656761,east_african_field_centers_planet_label_04db2627
id_04dea265,0.0,,,-1.0896718713,34.4674114621,east_african_field_centers_planet_label_04dea265
id_04df9db8,0.0,,,0.4729891369,34.6569424129,east_african_field_centers_planet_label_04df9db8
id_04e27727,0.0,,,0.2687284695,34.3924351508,east_african_field_centers_planet_label_04e27727
id_04e37cb7,0.0,,,0.2277090327,34.9628830241,east_african_field_centers_planet_label_04e37cb7
id_04e8bbb7,0.0,,,0.1976728765,34.6080240264,east_african_field_centers_planet_label_04e8bbb7
id_04f5947a,0.0,,,0.0102635417,34.3232903366,east_african_field_centers_planet_label_04f5947a
id_04f5ec05,0.0,,,-0.7000606137,34.7416475177,east_african_field_centers_planet_label_04f5ec05
id_04fed1ca,2.0,0.2479324352,35.2310080062,0.248506646,35.2314218673,east_african_field_centers_planet_label_04fed1ca
id_05003b80,0.0,,,-0.5202018562,34.7480897158,east_african_field_centers_planet_label_05003b80
id_05008461,0.0,,,0.3317369704,34.2699013511,east_african_field_centers_planet_label_05008461
id_050729c2,0.0,,,-0.4974795731,34.8977741534,east_african_field_centers_planet_label_050729c2
id_05085412,0.0,,,0.1181295276,34.6284126451,east_african_field_centers_planet_label_05085412
id_050a78fc,0.0,,,0.4996071624,34.6136375794,east_african_field_centers_planet_label_050a78fc
id_050b8a68,1.0,-0.9471859415,34.6444515447,-0.9471434347,34.6442376531,east_african_field_centers_planet_label_050b8a68
id_050dcfe4,0.0,,,-0.670261355,34.7677461799,east_african_field_centers_planet_label_050dcfe4
id_05103094,,,,-7.8308693752,35.7698339178,east_african_field_centers_planet_label_05103094
id_0510ad11,0.0,,,0.1119205738,34.4362000699,east_african_field_centers_planet_label_0510ad11
id_051cb4ff,,,,-2.3940278514,29.8903895273,east_african_field_centers_planet_label_051cb4ff
id_051fa30f,0.0,,,0.337902566,34.2079088889,east_african_field_centers_planet_label_051fa30f
id_05203857,0.0,,,0.4453862744,34.1931651397,east_african_field_centers_planet_label_05203857
id_05207857,0.0,,,-0.6932204773,34.7897806325,east_african_field_centers_planet_label_05207857
id_052849d5,0.0,,,0.7454629007,34.3290120372,east_african_field_centers_planet_label_052849d5
id_05308fb3,,,,-7.8837242205,35.685168323,east_african_field_centers_planet_label_05308fb3
id_0533afdf,0.0,,,0.1349579778,34.7408731551,east_african_field_centers_planet_label_0533afdf
id_0537dfba,2.0,-0.8405903595,34.4809414692,-0.840647706,34.4810043011,east_african_field_centers_planet_label_0537dfba
id_053d3e69,0.0,,,0.1807334746,34.1922583325,east_african_field_centers_planet_label_053d3e69
id_053d9a4d,0.0,,,0.5616325038,34.3638095686,east_african_field_centers_planet_label_053d9a4d
id_053eebbf,,,,-1.252554276,30.3165668035,east_african_field_centers_planet_label_053eebbf
id_053fc367,0.0,,,-0.6932149675,34.7899072234,east_african_field_centers_planet_label_053fc367
id_0542e00e,,,,-1.3475804187,30.2515361321,east_african_field_centers_planet_label_0542e00e
id_0542f0ad,0.0,,,0.3713085682,35.1299325105,east_african_field_centers_planet_label_0542f0ad
id_0548797a,0.0,,,0.8104773665,35.1041357697,east_african_field_centers_planet_label_0548797a
id_054962e9,3.0,0.63599842,34.896139343,0.6361539205,34.8959301417,east_african_field_centers_planet_label_054962e9
id_054fc1cd,1.0,-0.758650709,34.6233433485,-0.7587343895,34.6235792377,east_african_field_centers_planet_label_054fc1cd
id_055eb81d,1.0,0.2910435272,34.1742445991,0.2907935167,34.1740756323,east_african_field_centers_planet_label_055eb81d
id_055edcad,0.0,,,0.6486306953,34.741698157,east_african_field_centers_planet_label_055edcad
id_05600a5b,,,,-7.8008665136,35.613553392,east_african_field_centers_planet_label_05600a5b
id_056105bb,0.0,,,0.9013531062,34.9457554901,east_african_field_centers_planet_label_056105bb
id_056840ab,0.0,,,0.9708434567,35.3170221574,east_african_field_centers_planet_label_056840ab
id_0568ade4,2.0,-0.8373508385,34.4335389685,-0.837257764,34.4339330671,east_african_field_centers_planet_label_0568ade4
id_056ffb2d,0.0,,,-0.4680204832,37.1914233653,east_african_field_centers_planet_label_056ffb2d
id_05749d54,3.0,0.716136441,34.9444152858,0.7164920624,34.9444771515,east_african_field_centers_planet_label_05749d54
id_05774f4f,0.0,,,0.7614014633,34.4107049284,east_african_field_centers_planet_label_05774f4f
id_0577b970,0.0,,,-0.8337425879,34.6744353391,east_african_field_centers_planet_label_0577b970
id_05809b74,0.0,,,-0.5116186272,35.0078860113,east_african_field_centers_planet_label_05809b74
id_05814734,0.0,,,-0.575036269,37.2188663808,east_african_field_centers_planet_label_05814734
id_0585bcce,0.0,,,-1.1015989717,34.5253775646,east_african_field_centers_planet_label_0585bcce
id_059369ed,2.0,-0.7707812599,34.6134084463,-0.7706780877,34.6132466622,east_african_field_centers_planet_label_059369ed
id_05939872,,,,-2.2165975048,29.3753203118,east_african_field_centers_planet_label_05939872
id_0596bda1,0.0,,,0.0904133797,34.3372837089,east_african_field_centers_planet_label_0596bda1
id_0596ea7c,0.0,,,0.2018914396,34.7158392549,east_african_field_centers_planet_label_0596ea7c
id_0599bcbb,0.0,,,0.2466606174,34.795060553,east_african_field_centers_planet_label_0599bcbb
id_059c2232,0.0,,,0.6021435539,34.32296514,east_african_field_centers_planet_label_059c2232
id_059f7990,3.0,0.9029629734,34.7813721658,0.9030359423,34.7813997378,east_african_field_centers_planet_label_059f7990
id_059fe836,0.0,,,0.1093763186,34.5344837828,east_african_field_centers_planet_label_059fe836
id_05aea381,,,,-2.2152190044,29.3247595832,east_african_field_centers_planet_label_05aea381
id_05b2258a,0.0,,,0.1429807396,34.637193362,east_african_field_centers_planet_label_05b2258a
id_05b8a054,0.0,,,0.6938221907,34.8139045264,east_african_field_centers_planet_label_05b8a054
id_05c0a015,0.0,,,0.4684711262,34.8622621111,east_african_field_centers_planet_label_05c0a015
id_05c30ae9,0.0,,,0.2450121301,34.9465028618,east_african_field_centers_planet_label_05c30ae9
id_05c70c3f,0.0,,,0.2150135432,34.8118483115,east_african_field_centers_planet_label_05c70c3f
id_05c71141,0.0,,,0.497808495,34.3742184712,east_african_field_centers_planet_label_05c71141
id_05ca04b9,0.0,,,0.7292942861,34.5193409939,east_african_field_centers_planet_label_05ca04b9
id_05ca812a,0.0,,,0.8691170984,35.0100239242,east_african_field_centers_planet_label_05ca812a
id_05d19313,0.0,,,0.0346387907,35.055300702,east_african_field_centers_planet_label_05d19313
id_05d65626,0.0,,,0.3436437803,34.6971706714,east_african_field_centers_planet_label_05d65626
id_05d72a10,2.0,-0.8444784883,34.5717369399,-0.8441558143,34.5717294397,east_african_field_centers_planet_label_05d72a10
id_05d89689,0.0,,,0.2180687245,34.8160961152,east_african_field_centers_planet_label_05d89689
id_05dbfbe7,0.0,,,-0.4128278163,35.0643183511,east_african_field_centers_planet_label_05dbfbe7
id_05dd9ca6,0.0,,,0.8411155926,34.4670631539,east_african_field_centers_planet_label_05dd9ca6
id_05dffb70,1.0,0.0,0.0,-0.6742642006,34.6699485094,east_african_field_centers_planet_label_05dffb70
id_05eab2b7,2.0,0.0,0.0,0.7738219598,34.4679679196,east_african_field_centers_planet_label_05eab2b7
id_05eded33,0.0,,,0.4082918592,35.1623725482,east_african_field_centers_planet_label_05eded33
id_05eeee2a,0.0,,,0.3200285299,34.7493166368,east_african_field_centers_planet_label_05eeee2a
id_05f35b74,0.0,,,0.4584085538,34.1530391145,east_african_field_centers_planet_label_05f35b74
id_05f4d3fc,1.0,0.0,0.0,0.1976954788,34.6372453202,east_african_field_centers_planet_label_05f4d3fc
id_05f6a5aa,2.0,0.3809080423,34.4586719315,0.3809220028,34.4587554106,east_african_field_centers_planet_label_05f6a5aa
id_05f776e4,0.0,,,0.4394503004,34.9559584543,east_african_field_centers_planet_label_05f776e4
id_05f7fae4,1.0,0.0,0.0,0.4492237645,34.9113845578,east_african_field_centers_planet_label_05f7fae4
id_05fc02ab,1.0,0.0,0.0,0.9808469633,34.8673417992,east_african_field_centers_planet_label_05fc02ab
id_05fcbb19,0.0,,,0.5818115875,34.5582889122,east_african_field_centers_planet_label_05fcbb19
id_05fd9531,0.0,,,0.0653527949,34.7306844119,east_african_field_centers_planet_label_05fd9531
id_0604085b,0.0,,,-1.3531764824,36.7539925035,east_african_field_centers_planet_label_0604085b
id_0606b77e,0.0,,,-0.6043366221,34.8221601556,east_african_field_centers_planet_label_0606b77e
id_0608f877,0.0,,,-0.8695044287,34.8231029586,east_african_field_centers_planet_label_0608f877
id_060b4b22,0.0,,,0.0536190171,34.6489880519,east_african_field_centers_planet_label_060b4b22
id_0614cee8,0.0,,,0.2588170595,34.3693504645,east_african_field_centers_planet_label_0614cee8
